id_fix,id_ave,especie,nombre_comun,sexo,timestamp,fecha_hora_local,lon,lat,x_utm,y_utm,hdop,n_sat,bateria_v
24532,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T03:00:01Z,2020-03-06 04:00:01,-6.372537,37.074521,733575.6,4106369.2,1.1,12,3.82
24533,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T04:00:25Z,2020-03-06 05:00:25,-6.373059,37.074869,733528.0,4106406.6,3.0,6,3.84
24534,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T05:00:13Z,2020-03-06 06:00:13,-6.372784,37.074753,733552.9,4106394.4,1.7,11,3.76
24535,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T06:01:14Z,2020-03-06 07:01:14,-6.373685,37.07397,733475.1,4106305.3,2.1,12,3.8
24536,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T07:01:06Z,2020-03-06 08:01:06,-6.373392,37.074549,733499.4,4106370.3,1.9,9,3.92
24537,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T08:02:12Z,2020-03-06 09:02:12,-6.373153,37.075068,733519.1,4106428.4,1.4,8,3.96
24538,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T09:02:18Z,2020-03-06 10:02:18,-6.373045,37.074603,733530.1,4106377.1,1.9,7,4.03
24539,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T10:01:35Z,2020-03-06 11:01:35,-6.372652,37.074619,733565.0,4106379.8,1.8,11,4.1
24540,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T11:02:06Z,2020-03-06 12:02:06,-6.372943,37.074581,733539.3,4106374.9,3.3,12,4.07
24541,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T12:01:59Z,2020-03-06 13:01:59,-6.373006,37.07453,733533.8,4106369.1,2.0,8,4.1
24542,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T13:02:29Z,2020-03-06 14:02:29,-6.372753,37.074361,733556.9,4106351.0,1.5,10,4.09
24543,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T14:00:55Z,2020-03-06 15:00:55,-6.372717,37.075015,733558.0,4106423.7,1.8,6,4.09
24544,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T15:01:03Z,2020-03-06 16:01:03,-6.37251,37.0745,733578.0,4106367.0,2.3,8,4.02
24545,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T16:00:46Z,2020-03-06 17:00:46,-6.372751,37.074781,733555.7,4106397.6,3.4,6,3.99
24546,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T17:02:06Z,2020-03-06 18:02:06,-6.372882,37.07451,733544.9,4106367.1,2.0,12,3.88
24547,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T18:00:18Z,2020-03-06 19:00:18,-6.37306,37.074809,733528.1,4106399.9,2.6,7,3.79
24548,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T19:02:09Z,2020-03-06 20:02:09,-6.329656,37.005334,737604.0,4098798.0,0.8,5,3.71
24549,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T20:01:49Z,2020-03-06 21:01:49,-6.293875,36.941599,740989.5,4091815.5,1.7,5,3.76
24550,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T21:01:02Z,2020-03-06 22:01:02,-6.29234,36.93891,741134.7,4091521.1,3.5,9,3.76
24551,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T22:02:14Z,2020-03-06 23:02:14,-6.294537,36.937979,740941.9,4091412.2,2.0,6,3.77
24552,ESP04,Platalea leucorodia,Espátula común,M,2020-03-06T23:01:06Z,2020-03-07 00:01:06,-6.291899,36.937079,741179.7,4091319.0,1.1,7,3.68
24553,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T00:01:55Z,2020-03-07 01:01:55,-6.292874,36.937599,741091.2,4091374.3,1.6,6,3.7
24554,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T01:02:25Z,2020-03-07 02:02:25,-6.293452,36.937459,741040.2,4091357.2,1.0,8,3.76
24555,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T02:00:59Z,2020-03-07 03:00:59,-6.290466,36.937146,741307.2,4091330.1,2.5,10,3.75
24556,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T03:00:53Z,2020-03-07 04:00:53,-6.323022,37.013833,738167.9,4099757.7,1.1,9,3.74
24557,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T04:01:55Z,2020-03-07 05:01:55,-6.372957,37.074876,733537.1,4106407.6,2.3,10,3.76
24558,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T05:02:19Z,2020-03-07 06:02:19,-6.377034,36.980149,733464.6,4095886.1,2.1,12,3.84
24559,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T06:00:01Z,2020-03-07 07:00:01,-6.378169,36.884014,733657.1,4085215.7,2.4,11,3.83
24560,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T07:01:17Z,2020-03-07 08:01:17,-6.377164,36.885174,733743.1,4085347.0,1.3,8,3.94
24561,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T08:00:46Z,2020-03-07 09:00:46,-6.383696,36.974128,732889.9,4095201.6,1.8,8,3.93
24562,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T09:00:47Z,2020-03-07 10:00:47,-6.372722,37.074113,733560.3,4106323.5,1.7,5,3.99
24563,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T10:00:05Z,2020-03-07 11:00:05,-6.372443,37.075138,733582.0,4106438.0,1.1,5,4.05
24564,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T11:00:51Z,2020-03-07 12:00:51,-6.372566,37.074671,733572.5,4106385.8,1.6,10,4.04
24565,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T12:01:12Z,2020-03-07 13:01:12,-6.372727,37.074428,733559.0,4106358.5,1.2,7,4.16
24566,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T13:01:28Z,2020-03-07 14:01:28,-6.372434,37.074237,733585.5,4106338.0,1.6,5,4.05
24567,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T14:01:06Z,2020-03-07 15:01:06,-6.430031,37.009888,728657.4,4099057.4,18.1,4,4.07
24568,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T15:01:48Z,2020-03-07 16:01:48,-6.397975,37.05483,731373.6,4104122.0,1.5,6,4.03
24569,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T16:00:16Z,2020-03-07 17:00:16,-6.413378,37.036903,730057.8,4102095.2,1.3,9,3.96
24570,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T17:00:48Z,2020-03-07 18:00:48,-6.414836,37.037244,729927.1,4102129.6,2.4,10,3.95
24571,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T18:00:22Z,2020-03-07 19:00:22,-6.414859,37.037222,729925.1,4102127.1,1.4,12,3.78
24572,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T20:02:15Z,2020-03-07 21:02:15,-6.413829,37.037505,730015.9,4102160.9,2.1,7,3.73
24573,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T21:01:31Z,2020-03-07 22:01:31,-6.414276,37.036476,729979.2,4102045.7,1.4,10,3.73
24574,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T22:00:04Z,2020-03-07 23:00:04,-6.395852,37.058429,731551.4,4104526.5,1.7,5,3.82
24575,ESP04,Platalea leucorodia,Espátula común,M,2020-03-07T23:00:47Z,2020-03-08 00:00:47,-6.373225,37.074699,733513.8,4106387.3,2.6,8,3.69
24576,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T00:02:13Z,2020-03-08 01:02:13,-6.373133,37.074361,733523.1,4106350.0,2.0,6,3.73
24577,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T02:00:01Z,2020-03-08 03:00:01,-6.372396,37.074857,733587.0,4106406.9,1.7,10,3.74
24578,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T03:00:49Z,2020-03-08 04:00:49,-6.372763,37.074669,733555.0,4106385.2,2.1,5,3.83
24579,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T04:01:48Z,2020-03-08 05:01:48,-6.372943,37.074657,733539.0,4106383.3,2.0,10,3.72
24580,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T05:01:02Z,2020-03-08 06:01:02,-6.307418,36.994553,739617.0,4097657.6,1.2,5,3.79
24581,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T06:01:17Z,2020-03-08 07:01:17,-6.248878,36.922487,745058.7,4089809.6,1.1,8,3.77
24582,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T07:00:20Z,2020-03-08 08:00:20,-6.247643,36.922932,745167.3,4089862.2,2.1,7,3.93
24583,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T08:00:48Z,2020-03-08 09:00:48,-6.248817,36.922662,745063.6,4089829.1,1.8,10,3.99
24584,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T09:00:08Z,2020-03-08 10:00:08,-6.250848,36.924198,744877.7,4089994.4,1.5,5,4.01
24585,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T11:00:35Z,2020-03-08 12:00:35,-6.249787,36.923866,744973.3,4089960.2,1.4,5,4.13
24586,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T12:02:08Z,2020-03-08 13:02:08,-6.320081,37.003885,738460.7,4098661.3,1.3,12,4.08
24587,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T13:01:58Z,2020-03-08 14:01:58,-6.37313,37.074765,733522.1,4106394.8,2.0,7,4.1
24588,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T14:01:51Z,2020-03-08 15:01:51,-6.372145,37.074445,733610.6,4106361.8,1.2,12,4.06
24589,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T15:00:47Z,2020-03-08 16:00:47,-6.372954,37.074566,733538.3,4106373.2,1.8,9,4.01
24590,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T16:01:53Z,2020-03-08 17:01:53,-6.372602,37.074979,733568.4,4106420.0,1.4,12,3.87
24591,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T17:00:09Z,2020-03-08 18:00:09,-6.372783,37.075006,733552.2,4106422.4,2.7,10,3.88
24592,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T18:00:53Z,2020-03-08 19:00:53,-6.372823,37.07475,733549.4,4106393.9,1.9,8,3.9
24593,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T19:00:03Z,2020-03-08 20:00:03,-6.373297,37.074375,733508.4,4106351.2,1.3,12,3.76
24594,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T20:01:45Z,2020-03-08 21:01:45,-6.372857,37.074512,733547.1,4106367.4,1.0,12,3.79
24595,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T21:01:20Z,2020-03-08 22:01:20,-6.373415,37.07476,733496.8,4106393.6,1.9,9,3.74
24596,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T22:01:16Z,2020-03-08 23:01:16,-6.372763,37.07474,733554.7,4106392.9,1.3,6,3.77
24597,ESP04,Platalea leucorodia,Espátula común,M,2020-03-08T23:00:17Z,2020-03-09 00:00:17,-6.372958,37.074525,733538.1,4106368.6,1.1,12,3.7
24598,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T00:00:41Z,2020-03-09 01:00:41,-6.372625,37.074783,733566.9,4106398.1,1.3,10,3.76
24599,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T01:01:00Z,2020-03-09 02:01:00,-6.372945,37.074683,733538.8,4106386.2,1.7,5,3.63
24600,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T02:02:20Z,2020-03-09 03:02:20,-6.372979,37.074536,733536.2,4106369.8,1.4,8,3.78
24601,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T03:00:03Z,2020-03-09 04:00:03,-6.37302,37.074756,733531.8,4106394.2,1.1,12,3.72
24602,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T04:02:01Z,2020-03-09 05:02:01,-6.372815,37.075092,733549.1,4106431.9,2.2,7,3.8
24603,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T05:00:47Z,2020-03-09 06:00:47,-6.372665,37.074885,733563.0,4106409.3,1.1,10,3.83
24604,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T06:01:55Z,2020-03-09 07:01:55,-6.372644,37.074669,733565.6,4106385.4,1.1,12,3.81
24605,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T07:01:53Z,2020-03-09 08:01:53,-6.373023,37.074616,733532.1,4106378.6,2.8,5,3.86
24606,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T08:02:01Z,2020-03-09 09:02:01,-6.372838,37.074608,733548.5,4106378.2,5.0,7,4.02
24607,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T09:02:16Z,2020-03-09 10:02:16,-6.37288,37.074688,733544.5,4106387.0,1.1,6,4.02
24608,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T10:00:08Z,2020-03-09 11:00:08,-6.329349,37.036919,737532.9,4102303.8,2.4,5,4.06
24609,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T11:01:56Z,2020-03-09 12:01:56,-6.298744,36.995592,740385.8,4097794.8,1.5,8,4.2
24610,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T12:01:34Z,2020-03-09 13:01:34,-6.297637,36.994837,740486.7,4097713.7,1.4,12,4.11
24611,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T13:02:15Z,2020-03-09 14:02:15,-6.296426,36.996768,740588.4,4097931.0,2.3,7,4.14
24612,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T14:00:41Z,2020-03-09 15:00:41,-6.336956,37.033833,736865.8,4101942.3,3.3,10,4.04
24613,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T15:01:27Z,2020-03-09 16:01:27,-6.37305,37.074514,733529.9,4106367.2,1.3,6,4.06
24614,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T16:01:40Z,2020-03-09 17:01:40,-6.372372,37.074732,733589.5,4106393.1,1.1,9,3.96
24615,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T17:00:21Z,2020-03-09 18:00:21,-6.372712,37.074508,733560.0,4106367.4,1.5,5,3.85
24616,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T18:01:02Z,2020-03-09 19:01:02,-6.372631,37.074524,733567.2,4106369.3,1.2,5,3.83
24617,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T19:01:58Z,2020-03-09 20:01:58,-6.390959,37.038646,732046.8,4102343.2,1.6,5,3.79
24618,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T20:00:10Z,2020-03-09 21:00:10,-6.41221,37.012479,730235.5,4099387.9,3.0,11,3.79
24619,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T21:02:11Z,2020-03-09 22:02:11,-6.413411,37.01137,730132.0,4099261.9,1.4,12,3.77
24620,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T22:00:49Z,2020-03-09 23:00:49,-6.414509,37.010081,730038.1,4099116.2,1.0,6,3.78
24621,ESP04,Platalea leucorodia,Espátula común,M,2020-03-09T23:02:09Z,2020-03-10 00:02:09,-6.412355,37.011005,730227.0,4099224.0,2.4,10,3.75
24622,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T00:00:56Z,2020-03-10 01:00:56,-6.39129,37.047241,731991.3,4103296.1,1.3,10,3.72
24623,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T01:00:33Z,2020-03-10 02:00:33,-6.372496,37.074636,733578.8,4106382.1,1.8,7,3.71
24624,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T02:01:51Z,2020-03-10 03:01:51,-6.372687,37.074621,733561.9,4106380.0,2.9,12,3.73
24625,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T03:01:27Z,2020-03-10 04:01:27,-6.373152,37.074592,733520.7,4106375.6,2.9,9,3.76
24626,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T04:01:55Z,2020-03-10 05:01:55,-6.373103,37.074885,733524.1,4106408.2,2.3,6,3.72
24627,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T05:01:48Z,2020-03-10 06:01:48,-6.373078,37.074559,733527.4,4106372.1,1.5,8,3.7
24628,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T06:01:22Z,2020-03-10 07:01:22,-6.350224,37.099784,735481.3,4109227.8,1.8,12,3.84
24629,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T07:01:49Z,2020-03-10 08:01:49,-6.334305,37.117394,736841.3,4111221.5,1.3,10,3.85
24630,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T08:01:06Z,2020-03-10 09:01:06,-6.334484,37.115421,736831.6,4111002.1,1.8,6,3.97
24631,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T09:00:31Z,2020-03-10 10:00:31,-6.336479,37.116612,736650.6,4111129.3,3.2,7,4.1
24632,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T10:01:14Z,2020-03-10 11:01:14,-6.354506,37.09551,735113.9,4108742.8,1.4,8,4.03
24633,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T11:00:37Z,2020-03-10 12:00:37,-6.372773,37.074784,733553.7,4106397.8,1.3,6,4.08
24634,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T12:01:39Z,2020-03-10 13:01:39,-6.372241,37.074418,733602.1,4106358.6,1.9,6,4.11
24635,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T13:00:45Z,2020-03-10 14:00:45,-6.372632,37.074387,733567.5,4106354.1,1.5,11,4.16
24636,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T14:01:11Z,2020-03-10 15:01:11,-6.38156,37.044801,732864.1,4103049.1,1.4,11,4.04
24637,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T15:02:09Z,2020-03-10 16:02:09,-6.395719,37.022723,731671.8,4100564.7,2.3,10,4.03
24638,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T16:00:04Z,2020-03-10 17:00:04,-6.392885,37.02462,731918.2,4100782.0,1.0,6,3.98
24639,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T17:01:26Z,2020-03-10 18:01:26,-6.393352,37.024334,731877.6,4100749.2,1.0,7,3.89
24640,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T18:01:01Z,2020-03-10 19:01:01,-6.395286,37.024288,731705.6,4100739.4,1.7,12,3.84
24641,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T19:02:08Z,2020-03-10 20:02:08,-6.379262,37.049096,733055.4,4103531.4,0.9,9,3.75
24642,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T20:01:34Z,2020-03-10 21:01:34,-6.373056,37.074709,733528.8,4106388.8,1.3,8,3.7
24643,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T21:00:29Z,2020-03-10 22:00:29,-6.373084,37.074456,733527.1,4106360.7,1.6,7,3.76
24644,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T22:01:24Z,2020-03-10 23:01:24,-6.372806,37.075058,733549.9,4106428.1,1.5,12,3.83
24645,ESP04,Platalea leucorodia,Espátula común,M,2020-03-10T23:00:49Z,2020-03-11 00:00:49,-6.372749,37.074783,733555.9,4106397.8,2.1,10,3.69
24646,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T00:00:05Z,2020-03-11 01:00:05,-6.37284,37.074633,733548.3,4106380.9,1.7,10,3.76
24647,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T01:00:45Z,2020-03-11 02:00:45,-6.373625,37.074849,733477.8,4106402.9,2.6,5,3.76
24648,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T02:01:04Z,2020-03-11 03:01:04,-6.372711,37.074389,733560.4,4106354.1,1.1,11,3.8
24649,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T03:02:20Z,2020-03-11 04:02:20,-6.372957,37.074751,733537.5,4106393.7,1.8,7,3.79
24650,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T04:02:11Z,2020-03-11 05:02:11,-6.373012,37.074584,733533.1,4106375.1,1.0,6,3.69
24651,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T05:00:49Z,2020-03-11 06:00:49,-6.373249,37.07458,733512.0,4106374.1,1.2,7,3.73
24652,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T06:01:21Z,2020-03-11 07:01:21,-6.373522,37.07477,733487.2,4106394.5,1.6,6,3.83
24653,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T07:00:59Z,2020-03-11 08:00:59,-6.373074,37.075039,733526.2,4106425.4,1.1,8,3.97
24654,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T08:02:29Z,2020-03-11 09:02:29,-6.372479,37.07483,733579.7,4106403.7,1.3,7,3.94
24655,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T09:01:05Z,2020-03-11 10:01:05,-6.37241,37.07469,733586.3,4106388.3,1.0,5,4.01
24656,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T10:02:26Z,2020-03-11 11:02:26,-6.372338,37.074829,733592.3,4106404.0,1.9,9,4.09
24657,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T11:02:11Z,2020-03-11 12:02:11,-6.298852,37.045194,740219.8,4103298.7,1.7,5,4.1
24658,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T12:02:00Z,2020-03-11 13:02:00,-6.23875,37.017515,745655.2,4100380.7,2.1,10,4.14
24659,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T13:01:06Z,2020-03-11 14:01:06,-6.236448,37.015966,745865.0,4100214.8,1.2,5,4.06
24660,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T14:01:44Z,2020-03-11 15:01:44,-6.236583,37.016303,745852.0,4100251.9,1.9,8,4.08
24661,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T15:01:06Z,2020-03-11 16:01:06,-6.305607,37.042866,739626.3,4103023.3,1.6,12,4.0
24662,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T16:02:08Z,2020-03-11 17:02:08,-6.372622,37.07478,733567.2,4106397.8,1.4,12,3.99
24663,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T17:01:47Z,2020-03-11 18:01:47,-6.372595,37.07532,733567.9,4106457.7,2.0,5,3.92
24664,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T18:00:00Z,2020-03-11 19:00:00,-6.372669,37.075021,733562.3,4106424.4,1.8,6,3.83
24665,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T19:00:01Z,2020-03-11 20:00:01,-6.372861,37.074825,733545.8,4106402.1,1.7,9,3.69
24666,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T20:01:28Z,2020-03-11 21:01:28,-6.372839,37.074991,733547.2,4106420.7,2.5,7,3.7
24667,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T21:01:47Z,2020-03-11 22:01:47,-6.373184,37.074643,733517.6,4106381.2,1.8,6,3.73
24668,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T22:01:14Z,2020-03-11 23:01:14,-6.372819,37.074392,733550.9,4106354.2,2.0,8,3.68
24669,ESP04,Platalea leucorodia,Espátula común,M,2020-03-11T23:01:00Z,2020-03-12 00:01:00,-6.37278,37.07494,733552.6,4106415.1,1.6,7,3.72
24670,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T01:02:29Z,2020-03-12 02:02:29,-6.373042,37.074575,733530.5,4106374.0,1.9,7,3.78
24671,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T02:00:44Z,2020-03-12 03:00:44,-6.372985,37.07438,733536.1,4106352.5,2.2,6,3.73
24672,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T03:02:21Z,2020-03-12 04:02:21,-6.372974,37.074656,733536.2,4106383.1,1.5,8,3.72
24673,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T04:01:56Z,2020-03-12 05:01:56,-6.37251,37.074612,733577.7,4106379.4,1.5,7,3.76
24674,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T05:01:15Z,2020-03-12 06:01:15,-6.373123,37.074801,733522.6,4106398.9,1.4,10,3.76
24675,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T06:01:44Z,2020-03-12 07:01:44,-6.372314,37.074446,733595.6,4106361.4,2.3,12,3.83
24676,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T07:02:21Z,2020-03-12 08:02:21,-6.373023,37.075014,733530.8,4106422.8,2.0,7,3.94
24677,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T08:01:22Z,2020-03-12 09:01:22,-6.376922,37.038873,733294.9,4102402.8,1.5,9,4.01
24678,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T09:00:30Z,2020-03-12 10:00:30,-6.393762,37.007703,731891.6,4098902.7,1.5,5,4.11
24679,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T10:01:08Z,2020-03-12 11:01:08,-6.394062,37.005783,731870.7,4098689.0,2.6,6,4.08
24680,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T11:01:29Z,2020-03-12 12:01:29,-6.394151,37.007594,731857.3,4098889.7,1.6,10,4.07
24681,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T12:00:35Z,2020-03-12 13:00:35,-6.392498,37.007086,732006.0,4098837.4,2.9,11,4.12
24682,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T13:02:10Z,2020-03-12 14:02:10,-6.392411,37.007172,732013.5,4098847.2,1.5,9,4.1
24683,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T14:01:17Z,2020-03-12 15:01:17,-6.389478,37.008371,732270.8,4098987.3,3.1,9,4.04
24684,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T15:00:59Z,2020-03-12 16:00:59,-6.389342,37.039386,732188.5,4102429.2,2.8,9,4.02
24685,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T16:02:13Z,2020-03-12 17:02:13,-6.372738,37.074744,733557.0,4106393.5,1.9,10,3.95
24686,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T17:01:19Z,2020-03-12 18:01:19,-6.37283,37.074641,733549.2,4106381.8,1.2,7,3.88
24687,ESP04,Platalea leucorodia,Espátula común,M,2020-03-12T18:01:32Z,2020-03-12 19:01:32,-6.372929,37.074839,733539.7,4106403.6,2.1,7,3.85
